total_return,sharpe_ratio,final_value,symbol,strategy
-0.5124224920388062,-1.2968976366986953,48757.750796119384,sz.300639,RSI策略
0.2616766977392058,0.2838076527810592,126167.66977392058,sh.600008,RSI策略
0.26553223370679074,0.31339641340445157,126553.22337067907,sz.301257,RSI策略
2.1945038583553576,0.666358080901672,319450.38583553577,sz.000960,RSI策略
0.43077622919842223,0.590902948844974,143077.62291984222,sz.300272,RSI策略
0.32434960023571796,0.26202798624347673,132434.9600235718,sh.600215,RSI策略
0.2647442683356632,0.26059417863186574,126474.42683356632,sh.601818,RSI策略
0.5121128259347021,0.3289828866497274,151211.2825934702,sz.002198,RSI策略
0.8060338799746491,0.39146024157174186,180603.38799746492,sz.000738,RSI策略
2.0132325822534,0.9549432081831111,301323.25822534,sh.688322,RSI策略
-0.09535221924098063,-0.05338315989253662,90464.77807590194,sh.600640,RSI策略
0.25513505998629976,0.21369816390988722,125513.50599862997,sh.688335,RSI策略
-0.13712333346141603,-0.05098689023244429,86287.6666538584,sz.300959,RSI策略
0.23737735626788956,0.21908720958084207,123737.73562678896,sh.600929,RSI策略
0.8880025163574005,0.45459678753403404,188800.25163574005,sz.300250,RSI策略
0.3088489726390703,0.27842535878045677,130884.89726390703,sh.600751,RSI策略
-0.37556413253124776,-0.9952940644667316,62443.586746875226,sz.300659,RSI策略
0.7580209382364003,0.4052551609871673,175802.09382364003,sh.603069,RSI策略
0.013373479687235667,0.0870928860577417,101337.34796872357,sh.603093,RSI策略
0.3073610627408001,0.2639063680717431,130736.10627408001,sz.300157,RSI策略
1.973421889483595,0.5273816193121461,297342.1889483595,sz.300809,RSI策略
1.45042956612768,0.683534026796726,245042.956612768,sh.603607,RSI策略
-0.05601819506934029,0.022906470991625173,94398.18049306597,sh.688623,RSI策略
-0.59819709763772,-0.6047521138501188,40180.290236228,sz.300616,RSI策略
-0.28801648562864984,-0.6379666887619219,71198.35143713502,sz.301327,RSI策略
-0.1181314780197489,-0.10786028429627133,88186.85219802511,sz.002731,RSI策略
-0.042468749027594746,0.11277043029877563,95753.12509724053,sh.688063,RSI策略
0.12420045855557008,0.1835767198120212,112420.04585555701,sz.300715,RSI策略
0.05171734942543029,0.1648589701875709,105171.73494254303,sh.605303,RSI策略
1.7465618031033432,0.3815788111976077,274656.1803103343,sz.000799,RSI策略
0.6416135510387615,0.6928130630443787,164161.35510387615,sz.002519,RSI策略
7.869764339677924,1.0099140853538409,886976.4339677924,sz.002290,RSI策略
-0.33231740850199987,-0.20699514222741894,66768.25914980001,sz.002869,RSI策略
0.2804413603231691,0.31271817353823195,128044.1360323169,sz.300531,RSI策略
-0.1381073266218358,-0.11172309877837103,86189.26733781642,sz.002989,RSI策略
-0.07657999459298502,-0.010212957835246391,92342.0005407015,sh.603022,RSI策略
-0.327891524793744,-0.5180392194282762,67210.8475206256,sh.688408,RSI策略
